synset_id	synset str	lemma	variant
355511	(showy milkweed 1* (rsl) [rsl] | Asclepias speciosa 1* (rsl))	Asclepias speciosa	1
355511	(showy milkweed 1* (rsl) [rsl] | Asclepias speciosa 1* (rsl))	showy milkweed	1
355510	(purple silkweed 1* (rsl) [rsl] | Asclepias purpurascens 1* (rsl))	Asclepias purpurascens	1
355510	(purple silkweed 1* (rsl) [rsl] | Asclepias purpurascens 1* (rsl))	purple silkweed	1
355509	(Mead's milkweed 1* (rsl) [rsl] | Asclepias meadii 1* (rsl), Asclepia meadii 1* (rsl))	Asclepia meadii	1
355509	(Mead's milkweed 1* (rsl) [rsl] | Asclepias meadii 1* (rsl), Asclepia meadii 1* (rsl))	Asclepias meadii	1
355509	(Mead's milkweed 1* (rsl) [rsl] | Asclepias meadii 1* (rsl), Asclepia meadii 1* (rsl))	Mead's milkweed	1
355508	(swamp milkweed 1* (rsl) [rsl] | Asclepias incarnata 1* (rsl))	Asclepias incarnata	1
355508	(swamp milkweed 1* (rsl) [rsl] | Asclepias incarnata 1* (rsl))	swamp milkweed	1
355507	(poke milkweed 1* (rsl) [rsl] | Asclepias exaltata 1* (rsl))	Asclepias exaltata	1
355507	(poke milkweed 1* (rsl) [rsl] | Asclepias exaltata 1* (rsl))	poke milkweed	1
355506	(blood flower 1* (rsl) [rsl] | swallowwort 1* (rsl), Asclepias curassavica 1* (rsl))	Asclepias curassavica	1
355506	(blood flower 1* (rsl) [rsl] | swallowwort 1* (rsl), Asclepias curassavica 1* (rsl))	blood flower	1
355505	(white milkweed 1* (rsl) [rsl] | Asclepias albicans 1* (rsl))	Asclepias albicans	1
355505	(white milkweed 1* (rsl) [rsl] | Asclepias albicans 1* (rsl))	white milkweed	1
355503	(Asclepias 1* (rsl) [rsl] | genus Asclepias 1* (rsl))	genus Asclepias	1
355501	(Asclepiadaceae 1* (rsl) [rsl] | family Asclepiadaceae 1* (rsl), milkweed family 1* (rsl))	milkweed family	1
355501	(Asclepiadaceae 1* (rsl) [rsl] | family Asclepiadaceae 1* (rsl), milkweed family 1* (rsl))	family Asclepiadaceae	1
355500	(honey mushroom 1* (rsl) [rsl] | honey fungus 1* (rsl), Armillariella mellea 1* (rsl))	Armillariella mellea	1
355500	(honey mushroom 1* (rsl) [rsl] | honey fungus 1* (rsl), Armillariella mellea 1* (rsl))	honey fungus	1
355500	(honey mushroom 1* (rsl) [rsl] | honey fungus 1* (rsl), Armillariella mellea 1* (rsl))	honey mushroom	1
355499	(Armillariella 1* (rsl) [rsl] | genus Armillariella 1* (rsl))	genus Armillariella	1
355498	(Armillaria zelleri 1* (rsl) [rsl] | )	Armillaria zelleri	1
355497	(Armillaria ponderosa 1* (rsl) [rsl] | white matsutake 1* (rsl))	white matsutake	1
355497	(Armillaria ponderosa 1* (rsl) [rsl] | white matsutake 1* (rsl))	Armillaria ponderosa	1
355496	(Armillaria caligata 1* (rsl) [rsl] | booted armillaria 1* (rsl))	booted armillaria	1
355496	(Armillaria caligata 1* (rsl) [rsl] | booted armillaria 1* (rsl))	Armillaria caligata	1
355495	(shoestring fungus 1* (rsl) [rsl] | )	shoestring fungus	1
355494	(Armillaria 1* (rsl) [rsl] | genus Armillaria 1* (rsl))	genus Armillaria	1
355492	(long beech fern 1* (rsl) [rsl] | narrow beech fern 1* (rsl), northern beech fern 1* (rsl), Phegopteris connectilis 1* (rsl), Dryopteris phegopteris 1* (rsl), Thelypteris phegopteris 1* (rsl))	Thelypteris phegopteris	1
355492	(long beech fern 1* (rsl) [rsl] | narrow beech fern 1* (rsl), northern beech fern 1* (rsl), Phegopteris connectilis 1* (rsl), Dryopteris phegopteris 1* (rsl), Thelypteris phegopteris 1* (rsl))	Dryopteris phegopteris	1
355492	(long beech fern 1* (rsl) [rsl] | narrow beech fern 1* (rsl), northern beech fern 1* (rsl), Phegopteris connectilis 1* (rsl), Dryopteris phegopteris 1* (rsl), Thelypteris phegopteris 1* (rsl))	Phegopteris connectilis	1
355492	(long beech fern 1* (rsl) [rsl] | narrow beech fern 1* (rsl), northern beech fern 1* (rsl), Phegopteris connectilis 1* (rsl), Dryopteris phegopteris 1* (rsl), Thelypteris phegopteris 1* (rsl))	northern beech fern	1
355492	(long beech fern 1* (rsl) [rsl] | narrow beech fern 1* (rsl), northern beech fern 1* (rsl), Phegopteris connectilis 1* (rsl), Dryopteris phegopteris 1* (rsl), Thelypteris phegopteris 1* (rsl))	narrow beech fern	1
355492	(long beech fern 1* (rsl) [rsl] | narrow beech fern 1* (rsl), northern beech fern 1* (rsl), Phegopteris connectilis 1* (rsl), Dryopteris phegopteris 1* (rsl), Thelypteris phegopteris 1* (rsl))	long beech fern	1
355491	(broad beech fern 1* (rsl) [rsl] | southern beech fern 1* (rsl), Phegopteris hexagonoptera 1* (rsl), Dryopteris hexagonoptera 1* (rsl), Thelypteris hexagonoptera 1* (rsl))	Thelypteris hexagonoptera	1
355491	(broad beech fern 1* (rsl) [rsl] | southern beech fern 1* (rsl), Phegopteris hexagonoptera 1* (rsl), Dryopteris hexagonoptera 1* (rsl), Thelypteris hexagonoptera 1* (rsl))	Dryopteris hexagonoptera	1
355491	(broad beech fern 1* (rsl) [rsl] | southern beech fern 1* (rsl), Phegopteris hexagonoptera 1* (rsl), Dryopteris hexagonoptera 1* (rsl), Thelypteris hexagonoptera 1* (rsl))	Phegopteris hexagonoptera	1
355491	(broad beech fern 1* (rsl) [rsl] | southern beech fern 1* (rsl), Phegopteris hexagonoptera 1* (rsl), Dryopteris hexagonoptera 1* (rsl), Thelypteris hexagonoptera 1* (rsl))	southern beech fern	1
355491	(broad beech fern 1* (rsl) [rsl] | southern beech fern 1* (rsl), Phegopteris hexagonoptera 1* (rsl), Dryopteris hexagonoptera 1* (rsl), Thelypteris hexagonoptera 1* (rsl))	broad beech fern	1
355490	(beech fern 1* (rsl) [rsl] | )	beech fern	1
355489	(Phegopteris 1* (rsl) [rsl] | genus Phegopteris 1* (rsl))	genus Phegopteris	1
355488	(Massachusetts fern 1* (rsl) [rsl] | Parathelypteris simulata 1* (rsl), Thelypteris simulata 1* (rsl))	Thelypteris simulata	1
355488	(Massachusetts fern 1* (rsl) [rsl] | Parathelypteris simulata 1* (rsl), Thelypteris simulata 1* (rsl))	Parathelypteris simulata	1
355488	(Massachusetts fern 1* (rsl) [rsl] | Parathelypteris simulata 1* (rsl), Thelypteris simulata 1* (rsl))	Massachusetts fern	1
355487	(New York fern 1* (rsl) [rsl] | Parathelypteris novae-boracensis 1* (rsl), Dryopteris noveboracensis 1* (rsl))	Dryopteris noveboracensis	1
355487	(New York fern 1* (rsl) [rsl] | Parathelypteris novae-boracensis 1* (rsl), Dryopteris noveboracensis 1* (rsl))	Parathelypteris novae-boracensis	1
355487	(New York fern 1* (rsl) [rsl] | Parathelypteris novae-boracensis 1* (rsl), Dryopteris noveboracensis 1* (rsl))	New York fern	1
355486	(Parathelypteris 1* (rsl) [rsl] | genus Parathelypteris 1* (rsl))	genus Parathelypteris	1
355485	(mountain fern 1* (rsl) [rsl] | Oreopteris limbosperma 1* (rsl), Dryopteris oreopteris 1* (rsl))	Dryopteris oreopteris	1
355485	(mountain fern 1* (rsl) [rsl] | Oreopteris limbosperma 1* (rsl), Dryopteris oreopteris 1* (rsl))	Oreopteris limbosperma	1
355485	(mountain fern 1* (rsl) [rsl] | Oreopteris limbosperma 1* (rsl), Dryopteris oreopteris 1* (rsl))	mountain fern	1
355484	(Oreopteris 1* (rsl) [rsl] | genus Oreopteris 1* (rsl))	genus Oreopteris	1
355483	(Meniscium 1* (rsl) [rsl] | genus Meniscium 1* (rsl))	genus Meniscium	1
355482	(Macrothelypteris 1* (rsl) [rsl] | genus Macrothelypteris 1* (rsl))	genus Macrothelypteris	1
355481	(Goniopteris 1* (rsl) [rsl] | genus Goniopteris 1* (rsl))	genus Goniopteris	1
355480	(Cyclosorus 1* (rsl) [rsl] | genus Cyclosorus 1* (rsl))	genus Cyclosorus	1
355478	(genus Christella 1* (rsl) [rsl] | )	genus Christella	1
355477	(Amauropelta 1* (rsl) [rsl] | genus Amauropelta 1* (rsl))	genus Amauropelta	1
355476	(snuffbox fern 1* (rsl) [rsl] | meadow fern 1* (rsl), Thelypteris palustris pubescens 1* (rsl), Dryopteris thelypteris pubescens 1* (rsl))	Dryopteris thelypteris pubescens	1
355476	(snuffbox fern 1* (rsl) [rsl] | meadow fern 1* (rsl), Thelypteris palustris pubescens 1* (rsl), Dryopteris thelypteris pubescens 1* (rsl))	Thelypteris palustris pubescens	1
355476	(snuffbox fern 1* (rsl) [rsl] | meadow fern 1* (rsl), Thelypteris palustris pubescens 1* (rsl), Dryopteris thelypteris pubescens 1* (rsl))	meadow fern	1
355476	(snuffbox fern 1* (rsl) [rsl] | meadow fern 1* (rsl), Thelypteris palustris pubescens 1* (rsl), Dryopteris thelypteris pubescens 1* (rsl))	snuffbox fern	1
355475	(marsh fern 1* (rsl) [rsl] | Thelypteris palustris 1* (rsl), Dryopteris thelypteris 1* (rsl))	Dryopteris thelypteris	1
355475	(marsh fern 1* (rsl) [rsl] | Thelypteris palustris 1* (rsl), Dryopteris thelypteris 1* (rsl))	Thelypteris palustris	1
355475	(marsh fern 1* (rsl) [rsl] | Thelypteris palustris 1* (rsl), Dryopteris thelypteris 1* (rsl))	marsh fern	1
355474	(Thelypteris 1* (rsl) [rsl] | genus Thelypteris 1* (rsl))	genus Thelypteris	1
355473	(Thelypteridaceae 1* (rsl) [rsl] | family Thelypteridaceae 1* (rsl))	family Thelypteridaceae	1
355472	(Cryptogrammataceae 1* (rsl) [rsl] | family Cryptogrammataceae 1* (rsl))	family Cryptogrammataceae	1
355470	(Geoglossum 1* (rsl) [rsl] | genus Geoglossum 1* (rsl))	genus Geoglossum	1
355469	(Geoglossaceae 1* (rsl) [rsl] | family Geoglossaceae 1* (rsl))	family Geoglossaceae	1
355467	(Isoetes 1* (rsl) [rsl] | genus Isoetes 1* (rsl))	genus Isoetes	1
355466	(Isoetaceae 1* (rsl) [rsl] | family Isoetaceae 1* (rsl), quillwort family 1* (rsl))	quillwort family	1
355466	(Isoetaceae 1* (rsl) [rsl] | family Isoetaceae 1* (rsl), quillwort family 1* (rsl))	family Isoetaceae	1
355465	(Isoetales 1* (rsl) [rsl] | order Isoetales 1* (rsl))	order Isoetales	1
355464	(florida selaginella 1* (rsl) [rsl] | Selaginella eatonii 1* (rsl))	Selaginella eatonii	1
355464	(florida selaginella 1* (rsl) [rsl] | Selaginella eatonii 1* (rsl))	florida selaginella	1
355463	(resurrection plant 1* (rsl) [rsl] | rose of Jericho 1* (rsl), Selaginella lepidophylla 1* (rsl))	Selaginella lepidophylla	1
355463	(resurrection plant 1* (rsl) [rsl] | rose of Jericho 1* (rsl), Selaginella lepidophylla 1* (rsl))	rose of Jericho	1
355463	(resurrection plant 1* (rsl) [rsl] | rose of Jericho 1* (rsl), Selaginella lepidophylla 1* (rsl))	resurrection plant	1
355462	(desert selaginella 1* (rsl) [rsl] | Selaginella eremophila 1* (rsl))	Selaginella eremophila	1
355462	(desert selaginella 1* (rsl) [rsl] | Selaginella eremophila 1* (rsl))	desert selaginella	1
355461	(rock spikemoss 1* (rsl) [rsl] | dwarf lycopod 1* (rsl), Selaginella rupestris 1* (rsl))	Selaginella rupestris	1
355461	(rock spikemoss 1* (rsl) [rsl] | dwarf lycopod 1* (rsl), Selaginella rupestris 1* (rsl))	dwarf lycopod	1
355461	(rock spikemoss 1* (rsl) [rsl] | dwarf lycopod 1* (rsl), Selaginella rupestris 1* (rsl))	rock spikemoss	1
355460	(meadow spikemoss 1* (rsl) [rsl] | basket spikemoss 1* (rsl), Selaginella apoda 1* (rsl))	Selaginella apoda	1
355460	(meadow spikemoss 1* (rsl) [rsl] | basket spikemoss 1* (rsl), Selaginella apoda 1* (rsl))	basket spikemoss	1
355460	(meadow spikemoss 1* (rsl) [rsl] | basket spikemoss 1* (rsl), Selaginella apoda 1* (rsl))	meadow spikemoss	1
355459	(spikemoss 1* (rsl) [rsl] | spike moss 1* (rsl), little club moss 1* (rsl))	little club moss	1
355459	(spikemoss 1* (rsl) [rsl] | spike moss 1* (rsl), little club moss 1* (rsl))	spike moss	1
355458	(Selaginella 1* (rsl) [rsl] | genus Selaginella 1* (rsl))	genus Selaginella	1
355457	(Selaginellaceae 1* (rsl) [rsl] | family Selaginellaceae 1* (rsl))	family Selaginellaceae	1
355456	(Selaginellales 1* (rsl) [rsl] | order Selaginellales 1* (rsl))	order Selaginellales	1
355455	(foxtail grass 1* (rsl) [rsl] | Lycopodium alopecuroides 1* (rsl))	Lycopodium alopecuroides	1
355455	(foxtail grass 1* (rsl) [rsl] | Lycopodium alopecuroides 1* (rsl))	foxtail grass	1
355454	(ground fir 1* (rsl) [rsl] | princess pine 1* (rsl), tree clubmoss 1* (rsl), Lycopodium obscurum 1* (rsl))	Lycopodium obscurum	1
355454	(ground fir 1* (rsl) [rsl] | princess pine 1* (rsl), tree clubmoss 1* (rsl), Lycopodium obscurum 1* (rsl))	tree clubmoss	1
355454	(ground fir 1* (rsl) [rsl] | princess pine 1* (rsl), tree clubmoss 1* (rsl), Lycopodium obscurum 1* (rsl))	princess pine	1
355454	(ground fir 1* (rsl) [rsl] | princess pine 1* (rsl), tree clubmoss 1* (rsl), Lycopodium obscurum 1* (rsl))	ground fir	1
355453	(ground cedar 1* (rsl) [rsl] | staghorn moss 1* (rsl), Lycopodium complanatum 1* (rsl))	Lycopodium complanatum	1
355453	(ground cedar 1* (rsl) [rsl] | staghorn moss 1* (rsl), Lycopodium complanatum 1* (rsl))	staghorn moss	1
355452	(running pine 1* (rsl) [rsl] | Lycopodium clavitum 1* (rsl))	Lycopodium clavitum	1
355452	(running pine 1* (rsl) [rsl] | Lycopodium clavitum 1* (rsl))	running pine	1
355451	(ground pine 1* (rsl) [rsl] | Christmas green 1* (rsl))	Christmas green	1
355451	(ground pine 1* (rsl) [rsl] | Christmas green 1* (rsl))	ground pine	1
355450	(fir clubmoss 1* (rsl) [rsl] | mountain clubmoss 1* (rsl), little clubmoss 1* (rsl), Lycopodium selago 1* (rsl))	Lycopodium selago	1
355450	(fir clubmoss 1* (rsl) [rsl] | mountain clubmoss 1* (rsl), little clubmoss 1* (rsl), Lycopodium selago 1* (rsl))	little clubmoss	1
355450	(fir clubmoss 1* (rsl) [rsl] | mountain clubmoss 1* (rsl), little clubmoss 1* (rsl), Lycopodium selago 1* (rsl))	mountain clubmoss	1
355450	(fir clubmoss 1* (rsl) [rsl] | mountain clubmoss 1* (rsl), little clubmoss 1* (rsl), Lycopodium selago 1* (rsl))	fir clubmoss	1
355449	(alpine clubmoss 1* (rsl) [rsl] | Lycopodium alpinum 1* (rsl))	Lycopodium alpinum	1
355449	(alpine clubmoss 1* (rsl) [rsl] | Lycopodium alpinum 1* (rsl))	alpine clubmoss	1
355448	(shining clubmoss 1* (rsl) [rsl] | Lycopodium lucidulum 1* (rsl))	Lycopodium lucidulum	1
355448	(shining clubmoss 1* (rsl) [rsl] | Lycopodium lucidulum 1* (rsl))	shining clubmoss	1
355447	(Lycopodium 1* (rsl) [rsl] | genus Lycopodium 1* (rsl))	genus Lycopodium	1
355446	(Lycopodiaceae 1* (rsl) [rsl] | family Lycopodiaceae 1* (rsl), clubmoss family 1* (rsl))	clubmoss family	1
355446	(Lycopodiaceae 1* (rsl) [rsl] | family Lycopodiaceae 1* (rsl), clubmoss family 1* (rsl))	family Lycopodiaceae	1
355445	(Lycopodiales 1* (rsl) [rsl] | order Lycopodiales 1* (rsl))	order Lycopodiales	1
355444	(Lepidodendraceae 1* (rsl) [rsl] | family Lepidodendraceae 1* (rsl))	family Lepidodendraceae	1
355443	(Lepidodendrales 1* (rsl) [rsl] | order Lepidodendrales 1* (rsl))	order Lepidodendrales	1
355442	(club moss 1* (rsl) [rsl] | club-moss 1* (rsl), lycopod 1* (rsl))	club moss	1
355441	(Lycopodineae 1* (rsl) [rsl] | class Lycopodineae 1* (rsl))	class Lycopodineae	1
355439	(Lycopsida 1* (rsl) [rsl] | class Lycopsida 1* (rsl), Lycopodiate 1* (rsl), class Lycopodiate 1* (rsl))	class Lycopodiate	1
355439	(Lycopsida 1* (rsl) [rsl] | class Lycopsida 1* (rsl), Lycopodiate 1* (rsl), class Lycopodiate 1* (rsl))	class Lycopsida	1
355438	(variegated horsetail 1* (rsl) [rsl] | variegated scouring rush 1* (rsl), Equisetum variegatum 1* (rsl))	Equisetum variegatum	1
355438	(variegated horsetail 1* (rsl) [rsl] | variegated scouring rush 1* (rsl), Equisetum variegatum 1* (rsl))	variegated scouring rush	1
355438	(variegated horsetail 1* (rsl) [rsl] | variegated scouring rush 1* (rsl), Equisetum variegatum 1* (rsl))	variegated horsetail	1
355437	(wood horsetail 1* (rsl) [rsl] | Equisetum Sylvaticum 1* (rsl))	Equisetum Sylvaticum	1
355437	(wood horsetail 1* (rsl) [rsl] | Equisetum Sylvaticum 1* (rsl))	wood horsetail	1
355436	(marsh horsetail 1* (rsl) [rsl] | Equisetum palustre 1* (rsl))	Equisetum palustre	1
355436	(marsh horsetail 1* (rsl) [rsl] | Equisetum palustre 1* (rsl))	marsh horsetail	1
355435	(scouring rush 1* (rsl) [rsl] | rough horsetail 1* (rsl), Equisetum hyemale 1* (rsl), Equisetum hyemale robustum 1* (rsl), Equisetum robustum 1* (rsl))	Equisetum robustum	1
355435	(scouring rush 1* (rsl) [rsl] | rough horsetail 1* (rsl), Equisetum hyemale 1* (rsl), Equisetum hyemale robustum 1* (rsl), Equisetum robustum 1* (rsl))	Equisetum hyemale robustum	1
355435	(scouring rush 1* (rsl) [rsl] | rough horsetail 1* (rsl), Equisetum hyemale 1* (rsl), Equisetum hyemale robustum 1* (rsl), Equisetum robustum 1* (rsl))	Equisetum hyemale	1
355435	(scouring rush 1* (rsl) [rsl] | rough horsetail 1* (rsl), Equisetum hyemale 1* (rsl), Equisetum hyemale robustum 1* (rsl), Equisetum robustum 1* (rsl))	rough horsetail	1
355435	(scouring rush 1* (rsl) [rsl] | rough horsetail 1* (rsl), Equisetum hyemale 1* (rsl), Equisetum hyemale robustum 1* (rsl), Equisetum robustum 1* (rsl))	scouring rush	1
355434	(swamp horsetail 1* (rsl) [rsl] | water horsetail 1* (rsl), Equisetum fluviatile 1* (rsl))	Equisetum fluviatile	1
355434	(swamp horsetail 1* (rsl) [rsl] | water horsetail 1* (rsl), Equisetum fluviatile 1* (rsl))	water horsetail	1
355434	(swamp horsetail 1* (rsl) [rsl] | water horsetail 1* (rsl), Equisetum fluviatile 1* (rsl))	swamp horsetail	1
355433	(common horsetail 1* (rsl) [rsl] | field horsetail 1* (rsl), Equisetum arvense 1* (rsl))	Equisetum arvense	1
355433	(common horsetail 1* (rsl) [rsl] | field horsetail 1* (rsl), Equisetum arvense 1* (rsl))	field horsetail	1
355433	(common horsetail 1* (rsl) [rsl] | field horsetail 1* (rsl), Equisetum arvense 1* (rsl))	common horsetail	1
355431	(Equisetum 1* (rsl) [rsl] | genus Equisetum 1* (rsl))	genus Equisetum	1
355430	(Equisetaceae 1* (rsl) [rsl] | family Equisetaceae 1* (rsl), horsetail family 1* (rsl))	horsetail family	1
355430	(Equisetaceae 1* (rsl) [rsl] | family Equisetaceae 1* (rsl), horsetail family 1* (rsl))	family Equisetaceae	1
355429	(Equisetales 1* (rsl) [rsl] | order Equisetales 1* (rsl))	order Equisetales	1
355428	(Sphenopsida 1* (rsl) [rsl] | class Sphenopsida 1* (rsl), Equisetatae 1* (rsl), class Equisetatae 1* (rsl))	class Equisetatae	1
355428	(Sphenopsida 1* (rsl) [rsl] | class Sphenopsida 1* (rsl), Equisetatae 1* (rsl), class Equisetatae 1* (rsl))	class Sphenopsida	1
355427	(Horneophyton 1* (rsl) [rsl] | genus Horneophyton 1* (rsl))	genus Horneophyton	1
355426	(Rhynia 1* (rsl) [rsl] | genus Rhynia 1* (rsl))	genus Rhynia	1
355425	(Rhyniaceae 1* (rsl) [rsl] | family Rhyniaceae 1* (rsl))	family Rhyniaceae	1
355423	(genus Psilophyton 1* (rsl) [rsl] | )	genus Psilophyton	1
355422	(Psilophytaceae 1* (rsl) [rsl] | family Psilophytaceae 1* (rsl))	family Psilophytaceae	1
355420	(Psilophytales 1* (rsl) [rsl] | order Psilophytales 1* (rsl))	order Psilophytales	1
355419	(skeleton fork fern 1* (rsl) [rsl] | Psilotum nudum 1* (rsl))	Psilotum nudum	1
355419	(skeleton fork fern 1* (rsl) [rsl] | Psilotum nudum 1* (rsl))	skeleton fork fern	1
355418	(whisk fern 1* (rsl) [rsl] | )	whisk fern	1
355417	(Psilotum 1* (rsl) [rsl] | genus Psilotum 1* (rsl))	genus Psilotum	1
355416	(Psilotaceae 1* (rsl) [rsl] | family Psilotaceae 1* (rsl))	family Psilotaceae	1
355415	(Psilotales 1* (rsl) [rsl] | order Psilotales 1* (rsl))	order Psilotales	1
355414	(Psilopsida 1* (rsl) [rsl] | class Psilopsida 1* (rsl), Psilotatae 1* (rsl), class Psilotatae 1* (rsl))	class Psilotatae	1
355414	(Psilopsida 1* (rsl) [rsl] | class Psilopsida 1* (rsl), Psilotatae 1* (rsl), class Psilotatae 1* (rsl))	class Psilopsida	1
355413	(Danaea 1* (rsl) [rsl] | genus Danaea 1* (rsl))	genus Danaea	1
355412	(angiopteris 1* (rsl) [rsl] | giant fern 1* (rsl), Angiopteris evecta 1* (rsl))	Angiopteris evecta	1
355412	(angiopteris 1* (rsl) [rsl] | giant fern 1* (rsl), Angiopteris evecta 1* (rsl))	giant fern	1
355411	(genus Angiopteris 1* (rsl) [rsl] | )	genus Angiopteris	1
355410	(potato fern 1* (rsl) [rsl] | Marattia salicina 1* (rsl))	Marattia salicina	1
355410	(potato fern 1* (rsl) [rsl] | Marattia salicina 1* (rsl))	potato fern	1
355409	(Marattia 1* (rsl) [rsl] | genus Marattia 1* (rsl))	genus Marattia	1
355408	(Marattiaceae 1* (rsl) [rsl] | family Marattiaceae 1* (rsl))	family Marattiaceae	1
355407	(Marattiales 1* (rsl) [rsl] | order Marattiales 1* (rsl))	order Marattiales	1
355406	(ribbon fern 1* (rsl) [rsl] | spider fern 1* (rsl), Pteris serrulata 1* (rsl))	Pteris serrulata	1
355406	(ribbon fern 1* (rsl) [rsl] | spider fern 1* (rsl), Pteris serrulata 1* (rsl))	spider fern	1
355406	(ribbon fern 1* (rsl) [rsl] | spider fern 1* (rsl), Pteris serrulata 1* (rsl))	ribbon fern	1
355405	(spider brake 1* (rsl) [rsl] | spider fern 2* (rsl), Pteris multifida 1* (rsl))	Pteris multifida	1
355405	(spider brake 1* (rsl) [rsl] | spider fern 2* (rsl), Pteris multifida 1* (rsl))	spider fern	2
355405	(spider brake 1* (rsl) [rsl] | spider fern 2* (rsl), Pteris multifida 1* (rsl))	spider brake	1
355404	(Pteris cretica 1* (rsl) [rsl] | )	Pteris cretica	1
355402	(Pteris 1* (rsl) [rsl] | genus Pteris 1* (rsl))	genus Pteris	1
355401	(gold fern 1* (rsl) [rsl] | Pityrogramma chrysophylla 1* (rsl))	Pityrogramma chrysophylla	1
355401	(gold fern 1* (rsl) [rsl] | Pityrogramma chrysophylla 1* (rsl))	gold fern	1
355400	(golden fern 1* (rsl) [rsl] | Pityrogramma calomelanos aureoflava 1* (rsl))	Pityrogramma calomelanos aureoflava	1
355400	(golden fern 1* (rsl) [rsl] | Pityrogramma calomelanos aureoflava 1* (rsl))	golden fern	1
355399	(silver fern 1* (rsl) [rsl] | Pityrogramma calomelanos 1* (rsl))	Pityrogramma calomelanos	1
355399	(silver fern 1* (rsl) [rsl] | Pityrogramma calomelanos 1* (rsl))	silver fern	1
355398	(silver fern 2* (rsl) [rsl] | Pityrogramma argentea 1* (rsl))	Pityrogramma argentea	1
355398	(silver fern 2* (rsl) [rsl] | Pityrogramma argentea 1* (rsl))	silver fern	2
355397	(Pityrogramma 1* (rsl) [rsl] | genus Pityrogramma 1* (rsl))	genus Pityrogramma	1
